# oslo-screener report=report_2026-09-22T194529Z.csv schema=oslo_screener.health.v1 snapshot_id=2848682a165848f186a58dba0d04d017 data_fetch_started=2026-09-22T19:44:36Z data_fetch_completed=2026-09-22T19:45:29Z generated_at=2026-09-22T19:45:29Z expected_session=2026-09-22 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-22
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
STB.OL,2026-09-22,2026-09-22,2026-09-22,current,,199.9,45.9,-5.09,-0.4557,202.172,-1.12,20.36,35.62,43.78,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
ACR.OL,2026-09-22,2026-09-22,2026-09-22,current,,4.935,45.91,6.42,-0.0284,5.0353,-1.99,20.82,27.33,49.65,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
PEN.OL,2026-09-22,2026-09-22,2026-09-22,current,,29.55,46.0,-7.15,-0.1579,28.709,2.93,20.72,54.59,28.51,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
KID.OL,2026-09-22,2026-09-22,2026-09-22,current,,121.8,46.16,-1.22,0.3207,126.54,-3.75,24.29,43.47,57.43,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
GENT.OL,2026-09-22,2026-09-22,2026-09-22,current,,38.5,46.25,-3.27,-0.039,39.146,-1.65,13.66,68.33,38.31,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
ASA.OL,2026-09-22,2026-09-22,2026-09-22,current,,0.78,46.47,10.84,0.0024,0.8659,-9.92,16.89,42.15,55.82,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
PSE.OL,2026-09-22,2026-09-22,2026-09-22,current,,6.25,46.64,-0.0,-0.0303,6.239,0.18,31.87,30.02,37.94,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
AKBM.OL,2026-09-22,2026-09-22,2026-09-22,current,,125.2,46.88,-5.96,-1.306,119.688,4.61,44.15,46.04,31.91,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
KOMPL.OL,2026-09-22,2026-09-22,2026-09-22,current,,6.92,46.98,-0.76,-0.0142,7.0284,-1.54,18.44,43.72,49.53,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
AKER.OL,2026-09-22,2026-09-22,2026-09-22,current,,1498.0,46.99,-8.26,-17.0153,1423.8,5.21,28.89,42.87,32.06,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
CAVEN.OL,2026-09-22,2026-09-22,2026-09-22,current,,5.51,47.02,-2.19,0.0195,5.6978,-3.3,13.4,76.07,47.61,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
MORLD.OL,2026-09-22,2026-09-22,2026-09-22,current,,23.55,47.22,-7.74,-0.2535,22.5489,4.44,35.87,26.12,27.21,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
